"Site","Solute","TN_Cor","Ratio_Cor","Value","Var","SD"
"ILL-VALL","TP_Si",NA,0,0.0616060887355235,0.000775451391453583,0.0278469278638342
"ILL-VALL","TP_Si",NA,1,0.0616060887355235,9.2937255689065e-05,0.00964039707113068
"MILK-NASH","NH3_N",NA,NA,87.8129411764706,5207.20510974671,72.1609666630562
"MILK-NASH","NO23_N",NA,NA,214.299473684211,75245.9454724345,274.309944173438
"MILK-NASH","NO23_TN",0,0,0.142418104998293,0.138478456139974,0.372126935520628
"MILK-NASH","NO23_TN",0,1,0.142418104998293,0.073828369738374,0.271713764352073
"MILK-NASH","NO23_TN",1,0,0.142418104998293,0.143359740624784,0.378628763599365
"MILK-NASH","NO23_TN",1,1,0.142418104998293,0.0625386791942628,0.250077346423587
"MILK-NASH","OrthoP_P",NA,NA,8.53222222222222,18.7272875855882,4.32750362051705
"MILK-NASH","OrthoP_TP",NA,0,0.0707438436429462,0.0154583331695814,0.124331545351859
"MILK-NASH","OrthoP_TP",NA,1,0.0707438436429462,0.00193312923652763,0.0439673655854843
"MILK-NASH","Si_TN",0,0,4.03126313246675,0.251543287114409,0.501540912702453
"MILK-NASH","Si_TN",0,1,4.03126313246675,0.0493761969777825,0.222207553827008
"MILK-NASH","Si_TN",1,0,4.03126313246675,0.32362907560066,0.568884061651106
"MILK-NASH","Si_TN",1,1,4.03126313246675,0.0736096960740901,0.271311068838133
"MILK-NASH","SiO2",NA,NA,5165.82857142857,1517579.97248951,1231.90095888002
"MILK-NASH","TKN_N",NA,NA,1091.72,211226.714218267,459.594075482123
"MILK-NASH","TN_N",0,NA,1284.5228,270548.216072579,520.142495930278
"MILK-NASH","TN_N",1,NA,1284.5228,379573.662521156,616.095497890673
"MILK-NASH","TN_TP",0,0,6.32887656397359,1.08863934447726,1.0433788115911
"MILK-NASH","TN_TP",0,1,6.32887656397359,0.207867024442079,0.45592436263275
"MILK-NASH","TN_TP",1,0,6.32887656397359,1.21422249846296,1.10191764595316
"MILK-NASH","TN_TP",1,1,6.32887656397359,0.171056289840021,0.413589518532592
"MILK-NASH","TP_P",NA,NA,338.8128,117791.910302253,343.208260830436
"MILK-NASH","TP_Si",NA,0,0.0655198228453864,0.0412437446230846,0.203085559858609
"MILK-NASH","TP_Si",NA,1,0.0655198228453864,0.024260090003522,0.15575650870356
"MO-CULB","NH3_N",NA,NA,614.785,94288.1596309296,307.063771277123
"MO-CULB","NO23_N",NA,NA,684.569230769231,91534.8190076124,302.547217815025
"MO-CULB","NO23_TN",0,0,0.0972434741804901,0.0335421280892857,0.183145101188336
"MO-CULB","NO23_TN",0,1,0.0972434741804901,0.0197457129039353,0.140519439594439
"MO-CULB","NO23_TN",1,0,0.0972434741804901,0.0348351991936021,0.186641900959035
"MO-CULB","NO23_TN",1,1,0.0972434741804901,0.0167392193898486,0.129380135221172
"MO-CULB","OrthoP_P",NA,NA,118.642857142857,518.228781494476,22.7646388395352
"MO-CULB","OrthoP_TP",NA,0,0.107752074192287,0.00465616059427836,0.0682360652021961
"MO-CULB","OrthoP_TP",NA,1,0.107752074192287,0.000291569545196113,0.0170754076143474
"MO-CULB","Si_TN",0,0,11.6413848224084,0.280602085224132,0.529718873766201
"MO-CULB","Si_TN",0,1,11.6413848224084,0.210274339223332,0.45855680043298
"MO-CULB","Si_TN",1,0,11.6413848224084,0.412041357085486,0.641904476604959
"MO-CULB","Si_TN",1,1,11.6413848224084,0.326228662474627,0.571164304272095
"MO-CULB","SiO2",NA,NA,67990,2559118.93342219,1599.72464300022
"MO-CULB","TKN_N",NA,NA,5548.26086956522,1104091.98979181,1050.75781690731
"MO-CULB","TN_N",0,NA,6475.14,1283629.78477787,1132.97386765003
"MO-CULB","TN_N",1,NA,6475.14,1748986.01529891,1322.49234980733
"MO-CULB","TN_TP",0,0,6.15003877049127,0.426464257334102,0.653042308992382
"MO-CULB","TN_TP",0,1,6.15003877049127,0.0513685967825192,0.226646413566417
"MO-CULB","TN_TP",1,0,6.15003877049127,0.478336362238142,0.691618653766757
"MO-CULB","TN_TP",1,1,6.15003877049127,0.0433359000337789,0.208172764870381
"MO-CULB","TP_P",NA,NA,1280,82397.4801136929,287.049612634633
"MO-CULB","TP_Si",NA,0,0.0200710596166952,0.000713657512950996,0.0267143690352401
"MO-CULB","TP_Si",NA,1,0.0200710596166952,0.000556329247948481,0.0235866328234549
"YELL-SIDN","NH3_N",NA,NA,641.707894736842,148127.947879672,384.873937646695
"YELL-SIDN","NO23_N",NA,NA,3536.51162790698,11894437.3174067,3448.83129732475
"YELL-SIDN","NO23_TN",0,0,0.292521771265136,0.0975636807983176,0.312351854161805
"YELL-SIDN","NO23_TN",0,1,0.292521771265136,0.00842309330766631,0.0917774117507478
"YELL-SIDN","NO23_TN",1,0,0.292521771265136,0.105320375793063,0.324531008985371
"YELL-SIDN","NO23_TN",1,1,0.292521771265136,0.00625417341299099,0.0790833320807298
"YELL-SIDN","OrthoP_P",NA,NA,158.015625,3159.70384014341,56.2112430047887
"YELL-SIDN","OrthoP_TP",NA,0,0.046864538258752,0.0114526352176464,0.107016985650159
"YELL-SIDN","OrthoP_TP",NA,1,0.046864538258752,0.0016669170854177,0.0408278959220005
"YELL-SIDN","Si_TN",0,0,9.24007896197678,0.488242195650217,0.69874329739198
"YELL-SIDN","Si_TN",0,1,9.24007896197678,0.32839795033668,0.573060162929408
"YELL-SIDN","Si_TN",1,0,9.24007896197678,0.686662811045633,0.828651199869784
"YELL-SIDN","Si_TN",1,1,9.24007896197678,0.48379547587174,0.695554078322987
"YELL-SIDN","SiO2",NA,NA,113530.303030303,30415686.2052458,5515.04181355371
"YELL-SIDN","TKN_N",NA,NA,9935.48387096774,5478379.53480759,2340.59384234164
"YELL-SIDN","TN_N",0,NA,13482.2580645161,15156901.3950033,3893.18653483279
"YELL-SIDN","TN_N",1,NA,13482.2580645161,18290213.5824154,4276.7059265766
"YELL-SIDN","TN_TP",0,0,5.34738426255648,1.60716133118451,1.26773866833213
"YELL-SIDN","TN_TP",0,1,5.34738426255648,0.621247787505425,0.78819273499914
"YELL-SIDN","TN_TP",1,0,5.34738426255648,1.70385345458714,1.30531737695748
"YELL-SIDN","TN_TP",1,1,5.34738426255648,0.552269595063712,0.743148434072031
"YELL-SIDN","TP_P",NA,NA,3543.7619047619,3200953.53779143,1789.1208840633
"YELL-SIDN","TP_Si",NA,0,0.0299709526430163,0.00686477162169542,0.0828539173587793
"YELL-SIDN","TP_Si",NA,1,0.0299709526430163,0.00575153383838556,0.0758388675969358
"MO-GARR","NH3_N",NA,NA,554.454545454545,46298.4660409399,215.170783427815
"MO-GARR","NO23_N",NA,NA,2122.11428571429,142600.260510523,377.624496703436
"MO-GARR","NO23_TN",0,0,0.257979417417421,0.0103776169492351,0.101870589225915
"MO-GARR","NO23_TN",0,1,0.257979417417421,0.00242895024024682,0.0492843813012481
"MO-GARR","NO23_TN",1,0,0.257979417417421,0.0122460331148801,0.110661796094588
"MO-GARR","NO23_TN",1,1,0.257979417417421,0.00195447272557556,0.0442094189689885
"MO-GARR","OrthoP_P",NA,NA,138.45,4720.15638219651,68.7033942552805
"MO-GARR","OrthoP_TP",NA,0,0.510355925384839,0.0978531313854777,0.31281485160631
"MO-GARR","OrthoP_TP",NA,1,0.510355925384839,0.0211689843742367,0.145495650705568
"MO-GARR","Si_TN",0,0,16.7150298101553,0.230969633693144,0.48059300212669
"MO-GARR","Si_TN",0,1,16.7150298101553,0.135308344737026,0.367842826132339
"MO-GARR","Si_TN",1,0,16.7150298101553,0.342059301711907,0.584858360384723
"MO-GARR","Si_TN",1,1,16.7150298101553,0.21879648293404,0.467756863053916
"MO-GARR","SiO2",NA,NA,125917.142857143,15395378.9552866,3923.69455428001
"MO-GARR","TKN_N",NA,NA,6546.06060606061,1852426.1931586,1361.03864499088
"MO-GARR","TN_N",0,NA,8575.87878787879,1995839.44229752,1412.74181728209
"MO-GARR","TN_N",1,NA,8575.87878787879,2672368.8073839,1634.7381464271
"MO-GARR","TN_TP",0,0,33.5617858813936,1.77476003623473,1.33220119960715
"MO-GARR","TN_TP",0,1,33.5617858813936,0.380122900401999,0.616541077627435
"MO-GARR","TN_TP",1,0,33.5617858813936,1.99029862466179,1.4107794387011
"MO-GARR","TN_TP",1,1,33.5617858813936,0.273292113818251,0.522773482321216
"MO-GARR","TP_P",NA,NA,280.50625,5655.35789062539,75.2021136047743
"MO-GARR","TP_Si",NA,0,0.00221584087420792,0.000117396992805006,0.0108349892849512
"MO-GARR","TP_Si",NA,1,0.00221584087420792,8.78490247751908e-05,0.00937278105874616
"MO-YANK","NH3_N",NA,NA,217.333333333333,10780.7875398247,103.830571316085
"MO-YANK","NO23_N",NA,NA,1911.22222222222,737563.476395736,858.815158457125
"MO-YANK","NO23_TN",0,0,0.235319623801046,0.0236216135657238,0.153693245023078
"MO-YANK","NO23_TN",0,1,0.235319623801046,0.009309472144402,0.0964856058922884
"MO-YANK","NO23_TN",1,0,0.235319623801046,0.0249232154639446,0.157870882254913
"MO-YANK","NO23_TN",1,1,0.235319623801046,0.00719232804242544,0.0848075942497217
"MO-YANK","OrthoP_P",NA,NA,71.575,899.446490910365,29.9907734296794
"MO-YANK","OrthoP_TP",NA,0,0.151475634232853,0.0224783729157344,0.149927892387422
"MO-YANK","OrthoP_TP",NA,1,0.151475634232853,0.0116035538157908,0.107719793054901
"MO-YANK","Si_TN",0,0,19.9218242167183,0.158716163721802,0.398391972461547
"MO-YANK","Si_TN",0,1,19.9218242167183,0.0490726661459369,0.221523511496945
"MO-YANK","Si_TN",1,0,19.9218242167183,0.245832701404049,0.495815188758925
"MO-YANK","Si_TN",1,1,19.9218242167183,0.101115731744623,0.317986999332714
"MO-YANK","SiO2",NA,NA,142222.222222222,27427369.6605898,5237.11463122489
"MO-YANK","TKN_N",NA,NA,5515.55555555556,78973.9039673429,281.022959857985
"MO-YANK","TN_N",0,NA,7426.77777777778,816537.380363079,903.624579326547
"MO-YANK","TN_N",1,NA,7426.77777777778,1169410.55720813,1081.39287828621
"MO-YANK","TN_TP",0,0,16.3140234260925,0.27987797724302,0.529034948980708
"MO-YANK","TN_TP",0,1,16.3140234260925,0.0358094163022763,0.189233761000188
"MO-YANK","TN_TP",1,0,16.3140234260925,0.360059217712894,0.600049346064883
"MO-YANK","TN_TP",1,1,16.3140234260925,0.0430897352938456,0.207580671773279
"MO-YANK","TP_P",NA,NA,449.111111111111,1760.29046488945,41.9558156265547
"MO-YANK","TP_Si",NA,0,0.00317368902052762,3.22457430002185e-05,0.00567853352549921
"MO-YANK","TP_Si",NA,1,0.00317368902052762,1.13650925916142e-05,0.00337121529891139
"PLAT-LOUI","NH3_N",NA,NA,1004.52384742596,244354.542303077,494.322306094998
"PLAT-LOUI","NO23_N",NA,NA,15314.3902439024,91746194.4796007,9578.42338172628
"PLAT-LOUI","NO23_TN",0,0,0.46516943032605,0.0883828108111522,0.297292466791798
"PLAT-LOUI","NO23_TN",0,1,0.46516943032605,0.0150199537450172,0.122555920889271
"PLAT-LOUI","NO23_TN",1,0,0.46516943032605,0.0979805318544531,0.313018420950674
"PLAT-LOUI","NO23_TN",1,1,0.46516943032605,0.00900319099055459,0.0948851463114991
"PLAT-LOUI","OrthoP_P",NA,NA,1570.32352941176,52619.1313127493,229.388603275641
"PLAT-LOUI","OrthoP_TP",NA,0,0.319335861693672,0.0115777275549919,0.107599849233128
"PLAT-LOUI","OrthoP_TP",NA,1,0.319335861693672,0.00118809781111106,0.0344687947441024
"PLAT-LOUI","Si_TN",0,0,6.91273423393003,0.216896863253705,0.46572187328244
"PLAT-LOUI","Si_TN",0,1,6.91273423393003,0.136787995839916,0.369848612056225
"PLAT-LOUI","Si_TN",1,0,6.91273423393003,0.348938570669394,0.590710225634697
"PLAT-LOUI","Si_TN",1,1,6.91273423393003,0.246060180988416,0.496044535287323
"PLAT-LOUI","SiO2",NA,NA,199400,88403915.2445312,9402.33562709454
"PLAT-LOUI","TKN_N",NA,NA,17371.8421052632,16299628.5776585,4037.27984881634
"PLAT-LOUI","TN_N",0,NA,32787.3684210526,111860689.294413,10576.4213841173
"PLAT-LOUI","TN_N",1,NA,32787.3684210526,165307073.20167,12857.1798308054
"PLAT-LOUI","TN_TP",0,0,6.51745301720956,0.391903569482124,0.62602201996585
"PLAT-LOUI","TN_TP",0,1,6.51745301720956,0.0759580067828545,0.275604801813855
"PLAT-LOUI","TN_TP",1,0,6.51745301720956,0.541914132530574,0.736148172945212
"PLAT-LOUI","TN_TP",1,1,6.51745301720956,0.143161986688296,0.378367528586024
"PLAT-LOUI","TP_P",NA,NA,4954.14634146341,734913.894743902,857.271190898132
"PLAT-LOUI","TP_Si",NA,0,0.0242901826349419,0.000472230905378684,0.0217308744734004
"PLAT-LOUI","TP_Si",NA,1,0.0242901826349419,0.000247390569776091,0.0157286544172123
"KS-DESO","NH3_N",NA,NA,953.75,328200.0830973,572.887496021077
"KS-DESO","NO23_N",NA,NA,20910,392418116.062178,19809.5460842034
"KS-DESO","NO23_TN",0,0,0.515350130685615,0.218621770563751,0.467570070218091
"KS-DESO","NO23_TN",0,1,0.515350130685615,0.0206382361771873,0.143660141226393
"KS-DESO","NO23_TN",1,0,0.515350130685615,0.240360005451736,0.490265239897482
"KS-DESO","NO23_TN",1,1,0.515350130685615,0.0102725716460173,0.101353695768913
"KS-DESO","OrthoP_P",NA,NA,1195.6,1262297.26162307,1123.5200316964
"KS-DESO","OrthoP_TP",NA,0,0.412913365691447,0.0846471254837373,0.290941790541918
"KS-DESO","OrthoP_TP",NA,1,0.412913365691447,0.0368745834736663,0.192027559151457
"KS-DESO","Si_TN",0,0,3.09272459562188,0.513454665793368,0.716557510457722
"KS-DESO","Si_TN",0,1,3.09272459562188,0.0646497104042715,0.254263073221952
"KS-DESO","Si_TN",1,0,3.09272459562188,0.623990298699776,0.789930565745987
"KS-DESO","Si_TN",1,1,3.09272459562188,0.0921877937247308,0.303624428735125
"KS-DESO","SiO2",NA,NA,98561.1111111111,1330507450.91934,36476.1216540264
"KS-DESO","TKN_N",NA,NA,12878.2352941176,12615506.4498791,3551.83142193983
"KS-DESO","TN_N",0,NA,33747.6470588235,424485455.061652,20603.0448007485
"KS-DESO","TN_N",1,NA,33747.6470588235,509040137.781383,22561.9178657618
"KS-DESO","TN_TP",0,0,11.982294965439,1.77340929340166,1.33169414408927
"KS-DESO","TN_TP",0,1,11.982294965439,0.617286727210386,0.785675968329429
"KS-DESO","TN_TP",1,0,11.982294965439,2.31282926451395,1.52079889022643
"KS-DESO","TN_TP",1,1,11.982294965439,0.942268013382616,0.970704905407723
"KS-DESO","TP_P",NA,NA,2616.88888888889,238198.086091562,488.055412931321
"KS-DESO","TP_Si",NA,0,0.0339381481143025,0.00278411022819197,0.0527646683699611
"KS-DESO","TP_Si",NA,1,0.0339381481143025,0.000502384337752794,0.0224139317780883
"GRAN-SUMN","NH3_N",NA,NA,682.72652173913,220673.838717682,469.759341277725
"GRAN-SUMN","NO23_N",NA,NA,10332.25,140602761.016107,11857.6035106638
"GRAN-SUMN","NO23_TN",0,0,0.40297147969945,0.23546422163703,0.485246557573601
"GRAN-SUMN","NO23_TN",0,1,0.40297147969945,0.0408136105467722,0.202023787081552
"GRAN-SUMN","NO23_TN",1,0,0.40297147969945,0.263103555014756,0.512936209498566
"GRAN-SUMN","NO23_TN",1,1,0.40297147969945,0.0220957287264286,0.148646320931359
"GRAN-SUMN","OrthoP_P",NA,NA,250.488235294118,14296.4770497588,119.567876328715
"GRAN-SUMN","OrthoP_TP",NA,0,0.0848824974998671,0.0120070440702144,0.109576658418727
"GRAN-SUMN","OrthoP_TP",NA,1,0.0848824974998671,0.00078696856733234,0.0280529600458194
"GRAN-SUMN","Si_TN",0,0,2.23311960746664,0.282208195896499,0.531232713503695
"GRAN-SUMN","Si_TN",0,1,2.23311960746664,0.166210547954013,0.407689278684163
"GRAN-SUMN","Si_TN",1,0,2.23311960746664,0.44917149799241,0.67020257981629
"GRAN-SUMN","Si_TN",1,1,2.23311960746664,0.299884436550319,0.547617052830095
"GRAN-SUMN","SiO2",NA,NA,38667.3333333333,18872124.0767851,4344.20580506784
"GRAN-SUMN","TKN_N",NA,NA,15487.9333333333,35279470.1247147,5939.6523572272
"GRAN-SUMN","TN_N",0,NA,25987,182598367.748459,13512.8963493567
"GRAN-SUMN","TN_N",1,NA,25987,305834597.422966,17488.1273275033
"GRAN-SUMN","TN_TP",0,0,6.82176317851432,1.37180386943224,1.17124031241767
"GRAN-SUMN","TN_TP",0,1,6.82176317851432,0.197455863875694,0.444360061071755
"GRAN-SUMN","TN_TP",1,0,6.82176317851432,1.79386046002417,1.33935076063896
"GRAN-SUMN","TN_TP",1,1,6.82176317851432,0.295237998352487,0.543358075630138
"GRAN-SUMN","TP_P",NA,NA,5372.95555555556,15173667.5465277,3895.33920814705
"GRAN-SUMN","TP_Si",NA,0,0.0784018573504002,0.00802482107143205,0.0895813656483984
"GRAN-SUMN","TP_Si",NA,1,0.0784018573504002,0.00383708725476415,0.0619442269688157
"OSAG-STTH","NH3_N",NA,NA,492.544988805557,40706.0811212622,201.757480954888
"OSAG-STTH","NO23_N",NA,NA,4763.48780487805,1982115.63863197,1407.87628669282
"OSAG-STTH","NO23_TN",0,0,0.416434750934278,0.0389130154021653,0.19726382182794
"OSAG-STTH","NO23_TN",0,1,0.416434750934278,0.00822152902662078,0.0906726476211033
"OSAG-STTH","NO23_TN",1,0,0.416434750934278,0.0446317339325838,0.21126223972254
"OSAG-STTH","NO23_TN",1,1,0.416434750934278,0.00517082242276804,0.0719084308184238
"OSAG-STTH","OrthoP_P",NA,NA,283.700173996781,9652.81916951332,98.2487616691087
"OSAG-STTH","OrthoP_TP",NA,0,0.368708266114261,0.0363762980094201,0.190725714075004
"OSAG-STTH","OrthoP_TP",NA,1,0.368708266114261,0.00637081573724573,0.0798173899425791
"OSAG-STTH","Si_TN",0,0,4.99296604524696,0.165242648888783,0.406500490637813
"OSAG-STTH","Si_TN",0,1,4.99296604524696,0.0109042106772358,0.104423228628671
"OSAG-STTH","Si_TN",1,0,4.99296604524696,0.238247501529116,0.488106035128757
"OSAG-STTH","Si_TN",1,1,4.99296604524696,0.0257055687955384,0.160329563074121
"OSAG-STTH","SiO2",NA,NA,59504.1666666667,86881815.5406804,9321.04154806106
"OSAG-STTH","TKN_N",NA,NA,6310.26315789474,923965.255371867,961.231114442238
"OSAG-STTH","TN_N",0,NA,11139.8157894737,3023377.66238897,1738.7862612722
"OSAG-STTH","TN_N",1,NA,11139.8157894737,5120466.21437137,2262.84471724672
"OSAG-STTH","TN_TP",0,0,16.7297513663065,0.745002217483693,0.863135109634461
"OSAG-STTH","TN_TP",0,1,16.7297513663065,0.056348209552848,0.237377778136135
"OSAG-STTH","TN_TP",1,0,16.7297513663065,0.979168188030842,0.989529275984719
"OSAG-STTH","TN_TP",1,1,16.7297513663065,0.0673285853550946,0.259477523795597
"OSAG-STTH","TP_P",NA,NA,692.173448279276,17954.2901762241,133.993619908651
"OSAG-STTH","TP_Si",NA,0,0.0118272045032795,0.000473013900134104,0.0217488827330073
"OSAG-STTH","TP_Si",NA,1,0.0118272045032795,3.16815073591288e-05,0.0056286328143812
"DES-KEOS","NH3_N",NA,NA,320,38909.5810498172,197.255116663212
"DES-KEOS","NO23_N",NA,NA,74733.3333333333,258110710.786562,16065.8243108333
"DES-KEOS","NO23_TN",0,0,0.873952401293685,0.0661992764686377,0.257292200559282
"DES-KEOS","NO23_TN",0,1,0.873952401293685,0.000597986069407111,0.024453753687463
"DES-KEOS","NO23_TN",1,0,0.873952401293685,0.0693425783942767,0.263329790176267
"DES-KEOS","NO23_TN",1,1,0.873952401293685,0.000242452727060708,0.0155708935858129
"DES-KEOS","OrthoP_P",NA,NA,1646.66666666667,75847.1404397404,275.403595546137
"DES-KEOS","OrthoP_TP",NA,0,0.518717129828241,0.0374009739276511,0.193393314071741
"DES-KEOS","OrthoP_TP",NA,1,0.518717129828241,0.00478561172261263,0.0691781159226864
"DES-KEOS","Si_TN",0,0,1.29611012611135,0.114409501481089,0.338244736072993
"DES-KEOS","Si_TN",0,1,1.29611012611135,0.00505119684793331,0.0710717725115486
"DES-KEOS","Si_TN",1,0,1.29611012611135,0.119045075746553,0.345029094058099
"DES-KEOS","Si_TN",1,1,1.29611012611135,0.00403926128423518,0.0635551829848297
"DES-KEOS","SiO2",NA,NA,114233.333333333,919237803.004381,30318.9347274007
"DES-KEOS","TKN_N",NA,NA,10276.6666666667,765217.105586165,874.766886425272
"DES-KEOS","TN_N",0,NA,85010,258875927.892148,16089.6217448437
"DES-KEOS","TN_N",1,NA,85010,286554605.437047,16927.9238371705
"DES-KEOS","TN_TP",0,0,26.7998312720535,2.14195746276838,1.46354277790859
"DES-KEOS","TN_TP",0,1,26.7998312720535,0.456876687867958,0.675926540289666
"DES-KEOS","TN_TP",1,0,26.7998312720535,2.2395715995156,1.49651982930919
"DES-KEOS","TN_TP",1,1,26.7998312720535,0.450194066855813,0.670965026551916
"DES-KEOS","TP_P",NA,NA,3156.66666666667,316659.214666144,562.724812555963
"DES-KEOS","TP_Si",NA,0,0.0322858311929013,0.00311597747993229,0.055820941231157
"DES-KEOS","TP_Si",NA,1,0.0322858311929013,0.00098090371167292,0.0313193823641674
"YAZ-LONG","NH3_N",NA,NA,978.235294117647,20817.0915614684,144.281293179221
"YAZ-LONG","NO23_N",NA,NA,6818.75,699556.421904953,836.39489591039
"YAZ-LONG","NO23_TN",0,0,0.288026530882308,0.0052109836930541,0.0721871435440834
"YAZ-LONG","NO23_TN",0,1,0.288026530882308,0.000909621412728289,0.0301599305822856
"YAZ-LONG","NO23_TN",1,0,0.288026530882308,0.00624266718235679,0.0790105510824775
"YAZ-LONG","NO23_TN",1,1,0.288026530882308,0.000340662523173432,0.0184570453532908
"YAZ-LONG","OrthoP_P",NA,NA,793.5,4722.20911943088,68.7183317567509
"YAZ-LONG","OrthoP_TP",NA,0,0.136466827882486,0.00175465202013797,0.0418885666994942
"YAZ-LONG","OrthoP_TP",NA,1,0.136466827882486,7.25620463211358e-05,0.00851833588919431
"YAZ-LONG","Si_TN",0,0,4.64493327708947,0.241584719067236,0.491512684543579
"YAZ-LONG","Si_TN",0,1,4.64493327708947,0.193862507274838,0.44029820267046
"YAZ-LONG","Si_TN",1,0,4.64493327708947,0.258403898821691,0.508334435998281
"YAZ-LONG","Si_TN",1,1,4.64493327708947,0.193817071793746,0.44024660338695
"YAZ-LONG","SiO2",NA,NA,107000,546493309.825779,23377.1963636741
"YAZ-LONG","TKN_N",NA,NA,17452.3076923077,1798013.34679443,1340.90020016198
"YAZ-LONG","TN_N",0,NA,24429.2307692308,2507675.1356377,1583.56406110953
"YAZ-LONG","TN_N",1,NA,24429.2307692308,4669863.53332742,2160.98670364429
"YAZ-LONG","TN_TP",0,0,4.0927962368649,0.043083337797588,0.207565261538601
"YAZ-LONG","TN_TP",0,1,4.0927962368649,0.00221673473089586,0.0470822124681483
"YAZ-LONG","TN_TP",1,0,4.0927962368649,0.0576579883604706,0.240120778693704
"YAZ-LONG","TN_TP",1,1,4.0927962368649,0.00206507321435936,0.0454430766383545
"YAZ-LONG","TP_P",NA,NA,5940.625,247588.639340963,497.582796468049
"YAZ-LONG","TP_Si",NA,0,0.0542594043850178,0.0050164716128708,0.0708270542439173
"YAZ-LONG","TP_Si",NA,1,0.0542594043850178,0.00373477295594402,0.061112788808432
